model,nh,f1,f2,f3,f
abs_pl,6.733668341708543,1.092168649213032e-22,3.846108011469059e-16,2.3546067514444958e-14,2.3930678424808725e-14
abs_pl,6.78391959798995,9.544047180766552e-23,3.736616956070793e-16,2.3451174101900392e-14,2.3824835892947943e-14
abs_pl,6.834170854271357,8.340670654556976e-23,3.6303876868043657e-16,2.335705904512349e-14,2.3720097897210632e-14
abs_pl,6.884422110552764,7.289444839947832e-23,3.527317016673788e-16,2.326371306072943e-14,2.3616444835291255e-14
abs_pl,6.934673366834171,6.371073195714108e-23,3.427305287169184e-16,2.3171126998678453e-14,2.3513857591106103e-14
abs_pl,6.984924623115578,5.568714823902349e-23,3.3302562354313825e-16,2.3079291840144342e-14,2.341231751937463e-14
abs_pl,7.035175879396985,4.8676707813236245e-23,3.236076867002533e-16,2.2988198695419382e-14,2.331180643079634e-14
abs_pl,7.085427135678392,4.25511063204252e-23,3.1446773338986964e-16,2.2897838801855193e-14,2.3212306577796167e-14
abs_pl,7.135678391959799,3.71983405418835e-23,3.0559708177543664e-16,2.2808203521838754e-14,2.311380064081253e-14
abs_pl,7.185929648241206,3.2520629864593674e-23,2.9698734178019727e-16,2.2719284340803016e-14,2.3016271715103842e-14
abs_pl,7.236180904522613,2.84326038414463e-23,2.886304043461904e-16,2.2631072865271462e-14,2.291970329805026e-14
abs_pl,7.28643216080402,2.4859721628407574e-23,2.805184311330192e-16,2.2543560820936022e-14,2.2824079276928764e-14
abs_pl,7.336683417085427,2.173689350266852e-23,2.7264384463620346e-16,2.2456740050767708e-14,2.2729383917140804e-14
abs_pl,7.386934673366834,1.9007278513356658e-23,2.6499931870597292e-16,2.2370602513159474e-14,2.2635601850872726e-14
abs_pl,7.437185929648241,1.6621235664381397e-23,2.575777694483293e-16,2.2285140280100595e-14,2.254271806617016e-14
abs_pl,7.4874371859296485,1.4535408942681687e-23,2.5037234649113554e-16,2.2200345535382116e-14,2.245071789640866e-14
abs_pl,7.5376884422110555,1.27119290412145e-23,2.4337642459885646e-16,2.211621057283276e-14,2.2359587010143547e-14
abs_pl,7.5879396984924625,1.1117716833698827e-23,2.365835956203964e-16,2.203272779458475e-14,2.2269311401322866e-14
abs_pl,7.63819095477387,9.723875580183764e-24,2.299876607552575e-16,2.194988970936905e-14,2.2179877379848185e-14
abs_pl,7.688442211055277,8.505160516099641e-24,2.2358262312397423e-16,2.186768893083944e-14,2.2091271562468575e-14
abs_pl,7.738693467336684,7.439515934878775e-24,2.1736268062947004e-16,2.1786118175924955e-14,2.2003480863993942e-14
abs_pl,7.788944723618091,6.507671143569055e-24,2.1132221909664286e-16,2.1705170263210217e-14,2.191649248881453e-14
abs_pl,7.839195979899498,5.692787776513322e-24,2.0545580567809483e-16,2.1624838111343053e-14,2.1830293922713938e-14
abs_pl,7.889447236180905,4.9801519153517965e-24,1.997581825145183e-16,2.1545114737469028e-14,2.1744872924963696e-14
abs_pl,7.939698492462312,4.356905302774032e-24,1.942242606387953e-16,2.1465993255692344e-14,2.1660217520688043e-14
abs_pl,7.989949748743719,3.811810668650738e-24,1.8884911411339779e-16,2.138746687556269e-14,2.1576315993487898e-14
abs_pl,8.040201005025127,3.335046824373934e-24,1.8362797439116663e-16,2.1309528900587524e-14,2.149315687831374e-14
abs_pl,8.090452261306533,2.918029736572133e-24,1.7855622489002643e-16,2.1232172726769378e-14,2.1410728954577432e-14
abs_pl,8.14070351758794,2.553256275410522e-24,1.7362939577262448e-16,2.1155391841167727e-14,2.132902123949361e-14
abs_pl,8.190954773869347,2.234167754634249e-24,1.6884315892232168e-16,2.107917982048502e-14,2.1248022981641506e-14
abs_pl,8.241206030150755,1.9550307483644954e-24,1.6419332310734685e-16,2.100353032967635e-14,2.116772365473873e-14
abs_pl,8.291457286432161,1.7108329903831024e-24,1.5967582932531779e-16,2.0928437120582507e-14,2.1088112951618656e-14
abs_pl,8.341708542713569,1.4971924413038765e-24,1.5528674632068287e-16,2.0853894030585804e-14,2.1009180778403676e-14
abs_pl,8.391959798994975,1.3102778529094659e-24,1.5102226626798842e-16,2.0779894981288463e-14,2.0930917248866728e-14
abs_pl,8.442211055276383,1.14673937162858e-24,1.4687870061418762e-16,2.0706433977213014e-14,2.0853312678973942e-14
abs_pl,8.492462311557789,1.0036479086456973e-24,1.428524760735306e-16,2.063350510452442e-14,2.07763575816016e-14
abs_pl,8.542713567839197,8.784421659592289e-25,1.38940130768853e-16,2.0561102529773475e-14,2.0700042661420768e-14
abs_pl,8.592964824120603,7.6888234887528335e-25,1.351383105133669e-16,2.0489220498661165e-14,2.0624358809943417e-14
abs_pl,8.643216080402011,6.730097185873423e-25,1.314437652273176e-16,2.041785333482357e-14,2.0549297100723898e-14
abs_pl,8.693467336683417,5.891112459546212e-25,1.2785334548412383e-16,2.0346995438636957e-14,2.0474848784710192e-14
abs_pl,8.743718592964825,5.156887213621821e-25,1.2436399918085044e-16,2.0276641286042736e-14,2.0401005285739275e-14
abs_pl,8.793969849246231,4.5143175737612855e-25,1.2097276832809965e-16,2.0206785427391924e-14,2.0327758196171456e-14
abs_pl,8.84422110552764,3.9519419232246425e-25,1.176767859546119e-16,2.013742248630872e-14,2.0255099272658525e-14
abs_pl,8.894472361809045,3.459734652499389e-25,1.144732731220798e-16,2.0068547158572934e-14,2.0183020432040988e-14
abs_pl,8.944723618090453,3.0289258714423542e-25,1.1135953604586953e-16,2.000015421102091e-14,2.0111513747369675e-14
abs_pl,8.99497487437186,2.6518438075480564e-25,1.0833296331753463e-16,1.9932238480464596e-14,2.0040571444047314e-14
abs_pl,9.045226130653267,2.321777028576394e-25,1.0539102322517589e-16,1.9864794872628456e-14,1.9970185896085808e-14
abs_pl,9.095477386934673,2.0328539897638606e-25,1.0253126116788067e-16,1.979781836110394e-14,1.9900349622475107e-14
abs_pl,9.145728643216081,1.7799377219040904e-25,9.975129716062486e-17,1.9731303986321196e-14,1.9831055283659818e-14
abs_pl,9.195979899497488,1.558533752566347e-25,9.704882342618077e-17,1.9665246854537656e-14,1.9762295678119693e-14
abs_pl,9.246231155778895,1.364709593720923e-25,9.442160207071687e-17,1.95996421368433e-14,1.9694063739050492e-14
abs_pl,9.296482412060302,1.1950243395083415e-25,9.186746283991656e-17,1.9534485068182286e-14,1.9626352531141708e-14
abs_pl,9.34673366834171,1.0464671017042829e-25,8.938430095257113e-17,1.9469770946390567e-14,1.9559155247447782e-14
abs_pl,9.396984924623116,9.164031709812811e-26,8.697007500873619e-17,1.940549513124936e-14,1.949246520634974e-14
abs_pl,9.447236180904524,8.025269323037524e-26,8.462280496965344e-17,1.9341653043554085e-14,1.9426275848603993e-14
abs_pl,9.49748743718593,7.028206852944489e-26,8.234057020676038e-17,1.927824016419855e-14,1.936058073447559e-14
abs_pl,9.547738693467338,6.1551862742606e-26,8.01215076172176e-17,1.9215252033274095e-14,1.9295373540952865e-14
abs_pl,9.597989949748744,5.39075351385541e-26,7.796380980349091e-17,1.9152684249183488e-14,1.9230648059040885e-14
abs_pl,9.648241206030152,4.7213828964373826e-26,7.586572331462094e-17,1.9090532467769232e-14,1.9166398191131068e-14
abs_pl,9.698492462311558,4.1352361063545e-26,7.382554694691559e-17,1.90287924014561e-14,1.9102617948444365e-14
abs_pl,9.748743718592966,3.6219513331994607e-26,7.184163010188506e-17,1.896745981840764e-14,1.9039301448545746e-14
abs_pl,9.798994974874372,3.1724588138991193e-26,6.99123711993317e-17,1.89065305416964e-14,1.8976442912927456e-14
abs_pl,9.84924623115578,2.778819460222813e-26,6.803621614358752e-17,1.8846000448487595e-14,1.891403666465897e-14
abs_pl,9.899497487437186,2.4340836768679078e-26,6.621165684097444e-17,1.87858654692361e-14,1.8852077126101418e-14
abs_pl,9.949748743718594,2.1321678390571826e-26,6.443722976663512e-17,1.8726121586896396e-14,1.8790558816684353e-14
abs_pl,10.0,1.8677462165412467e-26,6.271151457896037e-17,1.8666764836145354e-14,1.872947635074299e-14
