Be_star,Type,RA,DEC,Xcat,Xidentifier,Gamma,e_Gamma,E_Gamma,Fb,e_Fb,E_Fb,Fs,e_Fs,E_Fs,Fm,e_Fm,E_Fm,Fh,e_Fh,E_Fh,HRms,e_HRms,E_HRms,HRhm,e_HRhm,E_HRhm,DR3Name,Plx,RPlx,PM,e_PM,epsi,sepsi,RUWE,G,e_G,BP,e_BP,RP,e_RP,Teff,Gflux,e_Gflux,E_Gflux,dist,e_dist,E_dist,J,e_J,H,e_H,K,e_K,W1,e_W1,W2,e_W2,W3,e_W3,W4,e_W4,Vsini,Vtran,e_Vtran,E_Vtran,LX,e_LX,E_LX,fX2O,e_fX2O,E_fX2O,match_flag,Class,ref,G-BP,G-RP,G-J,G-K,BP-RP,J-H,J-K,H-K,W1-W2,W1-W3,W2-W3,W1-W4
Cl* NGC 6530 ZCW 221,B2.5Ve,271.12079491833,-24.42393268368,CXO,J180428.9-242526,,,,3.2211927633720996e-15,7.701822021137652e-16,1.2392586337421814e-15,1.9298126844568e-15,5.959715643174998e-16,5.675919660167e-16,1.2913700789153e-15,4.8785091870136e-16,4.878509187012999e-16,1e-20,1e-20,9.8772607667315e-16,-0.19820129823156798,0.23686856197786169,0.24375031255903498,-0.9999845126927955,0.9329615593903446,0.9329712705571833,Gaia DR3 4065971738732595584,0.8157,53.17,2.645,0.015075807912225667,0.039,1.27,0.686,10.621711,0.002773,10.683019,0.002848,10.462211,0.003815,7619.8,5.71516795501073e-10,1.4596695467823388e-12,1.4596695467823388e-12,1196.55005,31.845580000000155,27.07898,10.256,0.029,10.158,0.037,10.126,0.033,9.881,0.037,9.798,0.046,11.533,,2.298,0.026,,15.002068516622309,0.4083260377845645,0.3501123225683162,5.5192511999086665e+29,1.351950645130274e+29,2.13801308025818e+29,5.636217148348096e-06,1.3476876743167308e-06,2.1684156115195923e-06,0,YSO,SIMBAD,-0.06130800000000036,0.15949999999999953,0.36571143487548774,0.4957105956420893,0.2208079999999999,0.09799957,0.12999916,0.031999588,0.08299923,-1.6520004,-1.7349997,7.582999
Cl* NGC 6530 ZCW 228,B2.5Vne,271.1371677605,-24.31236832639,CXO,J180432.9-241844,4.25057,0.48256999999999994,0.5763300000000005,1.8350468751778e-14,1.0382003500170466e-15,2.2468153053875663e-15,1.1011224599946e-14,7.640595792229997e-16,7.640595792229997e-16,7.339234151832e-15,7.02903212450399e-16,7.029032124504014e-16,1e-20,1e-20,1.9925659461729998e-15,-0.20010346868076076,0.05769784043539588,0.05769784043539596,-0.9999972749237407,0.3034039431428564,0.30340460517505213,Gaia DR3 4066069251668212480,0.8168,33.3326,2.138,0.022462246733523587,0.121,9.356,0.815,10.415965,0.002791,10.476924,0.003028,10.260976,0.003854,,6.907603450741805e-10,1.7756726861029016e-12,1.7756726861029016e-12,1184.59119,26.255499999999984,41.64415999999983,10.045,,9.834,,9.871,0.039,9.644,0.017,9.761,0.026,,,,,,12.005238664363498,0.2944665810194473,0.44048686063455367,3.0816681285340073e+30,2.214918713673883e+29,4.351027407705169e+29,2.6565608293289258e-05,1.50453258923259e-06,3.253386579638554e-06,0,YSO,SIMBAD,-0.06095900000000043,0.1549890000000005,0.3709649237060546,0.5449647100830077,0.21594800000000092,0.21100044,0.17399979,-0.037000656,-0.116999626,,,
V986 Oph,B0IIIne,271.15566156881,1.91896838194,XMM,J180437.4+015509,,,,2.122763093241451e-13,7.277697351694877e-15,7.277697351694877e-15,1.6302959381140777e-13,5.956549171965697e-15,5.956549171965697e-15,4.2506570153611286e-14,2.516119843701489e-15,2.516119843701489e-15,6.740145359126046e-15,3.339691847604054e-15,3.339691847604054e-15,-0.5863835411383308,0.03646980804564376,0.03646980804564376,-0.7262702582720363,0.10493835077904345,0.10493835077904345,Gaia DR3 4468233187335913472,0.9934,19.3822,5.705,0.04421847992323048,0.294,89.94,0.869,6.090705,0.002869,6.060398,0.003332,6.087781,0.004262,,3.710491130426773e-08,9.804774867543353e-11,9.804774867543353e-11,982.252502,55.097290000000044,42.97503800000004,6.148,0.023,6.224,0.026,6.237,0.02,6.271,0.092,6.203,0.027,6.272,0.016,6.102,0.05,,26.562771811689984,1.5041372608441865,1.1802574189708857,2.4510350583355686e+31,2.8752433330488123e+30,2.3034747727997239e+30,5.72097606118599e-06,1.9672010772146671e-07,1.9672010772146671e-07,0,star,,0.03030699999999964,0.0029240000000001487,-0.05729476348876972,-0.1462949885559084,-0.02738299999999949,-0.07600021,-0.089000225,-0.013000011,0.06799984,-0.0009999275,-0.06899977,0.16899967
HD 164947,B2Vne,271.17352014243,-24.34870812448,XMM,J180441.6-242054,,,,8.607695527220758e-15,2.9100243789323934e-15,2.9100243789323934e-15,3.491321223811496e-15,6.845031285711099e-16,6.845031285711099e-16,1.7143766705043155e-15,4.1085648345456807e-16,4.1085648345456807e-16,3.401997632904947e-15,2.798373510266378e-15,2.798373510266378e-15,-0.34134607681468726,0.16204734086596875,0.16204734086596875,0.32984704838269874,0.5821044200004445,0.5821044200004445,Gaia DR3 4066068903750862976,0.7946,37.2755,2.716,0.022018434226727956,0.107,7.441,0.726,9.761456,0.002791,9.808606,0.003082,9.607775,0.003881,,1.262208201519074e-09,3.2446399733207e-12,3.2446399733207e-12,1217.60193,35.234010000000126,31.34436000000005,9.424,0.035,9.362,0.096,9.32,0.029,9.531,0.024,9.588,0.016,,,,,120.0,15.675799225134602,0.47107924680862023,0.4230749639943287,1.5272117606216252e+30,5.238189512204476e+29,5.222610977051289e+29,6.819552841489505e-06,2.3055693172352003e-06,2.3055693172352003e-06,0,star,,-0.04714999999999847,0.15368100000000062,0.3374562136230477,0.44145630517578205,0.2008309999999991,0.06199932,0.10400009,0.04200077,-0.05700016,,,
Cl* NGC 6530 SCB 790,B2IVe,271.17363961562,-24.34964603742,XMM,J180441.6-242054,,,,8.607695527220758e-15,2.9100243789323934e-15,2.9100243789323934e-15,3.491321223811496e-15,6.845031285711099e-16,6.845031285711099e-16,1.7143766705043155e-15,4.1085648345456807e-16,4.1085648345456807e-16,3.401997632904947e-15,2.798373510266378e-15,2.798373510266378e-15,-0.34134607681468726,0.16204734086596875,0.16204734086596875,0.32984704838269874,0.5821044200004445,0.5821044200004445,Gaia DR3 4066065948813363712,0.972,44.7086,2.048,0.022768596285089884,0.115,8.713,0.762,9.431237,0.002809,9.454242,0.003547,9.336712,0.003922,8336.1,1.7108762508617564e-09,4.426352706679131e-12,4.426352706679131e-12,999.721436,19.874085000000036,18.070613999999978,9.287,0.065,9.259,0.025,9.224,0.06,8.968,0.009,9.3,0.009,,,,,,9.70517912987417,0.22105614400867846,0.2059528255342447,1.0295480320893837e+30,3.504605585352785e+29,3.5004613616205845e+29,5.031161969128464e-06,1.7009468618576587e-06,1.7009468618576587e-06,0,star,,-0.023005000000001274,0.09452499999999908,0.14423729754638615,0.20723702288818302,0.11753000000000036,0.027999878,0.062999725,0.034999847,-0.33199978,,,
Cl* NGC 6530 ZCW 254,B4Ve,271.21084182484,-24.42836944088,CXO,J180450.7-242542,2.24665,0.1511499999999999,0.16044999999999998,9.657159959820501e-14,6.386933368218821e-15,6.0677483246922815e-15,1.3639923282973e-14,1.3491880267339988e-15,1.2592421582850005e-15,2.1455018409328e-14,1.5732803189400006e-15,1.5732803189390004e-15,6.1476657905904e-14,6.041307685975006e-15,5.723344123555993e-15,0.22268437414356632,0.05882693400291134,0.060502428703298465,0.48258568106653904,0.08282244568254175,0.08026412137071211,Gaia DR3 4066064643142852224,0.7632,49.9115,2.814,0.017278437273883153,0.044,1.476,0.669,11.721603,0.00322,11.994288,0.004554,11.22236,0.007557,,2.0752584829625827e-10,6.154655510109057e-13,6.154655510109057e-13,1235.87952,18.9840099999999,20.982300000000123,10.453,,10.162,0.044,9.728,,9.162,0.028,8.533,0.023,4.683,0.017,1.16,0.023,,16.4852230482981,0.27270648459675784,0.2976217259196172,1.7652385515906717e+31,1.2872789423110077e+30,1.2607275574079996e+30,0.0004653473309037726,3.080749574763734e-05,2.9271071317274594e-05,0,YSO,SIMBAD,-0.2726849999999992,0.4992429999999999,1.2686029313354492,1.9936033128051758,0.7719279999999991,0.29100037,0.7250004,0.43400002,0.6289997,4.4789996,3.85,8.002
HD 165783,B4IIe,272.11288961594,-19.86888089252,XMM,J180827.0-195207,,,,3.6993730557666484e-15,2.212482930813233e-15,2.212482930813233e-15,1.377333096854509e-15,4.672659121882522e-16,4.672659121882522e-16,9.514787872584459e-17,1.5345138210453923e-16,1.5345138210453923e-16,2.2268920801862952e-15,2.1571267834267414e-15,2.1571267834267414e-15,-0.870765218289705,0.44288672016778907,0.44288672016778907,0.9180480263824395,1.2642780955718416,1.2642780955718416,Gaia DR3 4095046193393026944,0.7041,29.261,1.603,0.01951186207434009,0.123,9.205,0.877,8.261578,0.002949,8.427951,0.004336,7.926585,0.005325,,5.02437675595634e-09,1.3646857301416066e-11,1.3646857301416066e-11,1359.57373,42.94812000000002,35.072509999999966,7.454,0.018,7.28,0.038,7.09,0.021,6.366,0.056,6.508,0.022,5.783,0.019,3.919,0.033,,10.330727018467174,0.3497298340040225,0.2946756029375279,8.183429879099865e+29,4.921494088403449e+29,4.912439022866101e+29,7.362849633800023e-07,4.403542677166527e-07,4.403542677166527e-07,0,star,,-0.1663730000000001,0.3349929999999999,0.8075780038146974,1.1715778474121095,0.501366,0.17399979,0.36399984,0.19000006,-0.14199972,0.5830002,0.7249999,2.4470003
V3903 Sgr,B6IIIe,272.32376307957,-23.98840294953,CXO,J180917.6-235918,7.5981,0.6989999999999998,0.7610000000000001,1.46534123781149e-13,6.55663495786786e-15,1.8331426320031906e-14,1.2424235330268e-13,6.081179335670015e-15,6.0811793356599934e-15,2.2291760478469e-14,2.451269030126002e-15,2.4512690301259987e-15,1e-20,1e-20,1.7118753720882998e-14,-0.6957464729098904,0.05450903005753909,0.054509030057616356,-0.9999991028079164,0.7835274471627264,0.7835281224460097,Gaia DR3 4066278846098710016,0.8368,32.4202,3.02,0.03071283459065073,0.14,9.786,0.77,7.212316,0.003597,7.279822,0.008373,7.012226,0.007903,20649.5,1.320647756074757e-08,4.3752524395731516e-11,4.3752524395731516e-11,1148.00415,33.86975000000007,38.087040000000115,6.819,0.02,6.79,0.018,6.779,0.024,6.749,0.062,6.843,0.02,7.263,0.036,8.262,,,16.434064985323193,0.5128538339192215,0.5702695014701001,2.3111460725205073e+31,1.7114719051214983e+30,3.2727662980651394e+30,1.1095625090575192e-05,4.978301338625292e-07,1.3885499159315593e-06,0,YSO,SIMBAD,-0.06750599999999984,0.20009000000000032,0.3933162326965336,0.43331619454956094,0.26759600000000017,0.028999805,0.03999996,0.011000156,-0.09399986,-0.51399994,-0.42000008,-1.513
Cl* NGC 6611 PPM 38,B8Ve,274.6656373766,-13.78233464096,CXO,J181839.7-134656,,,,3.97172459962638e-15,9.080922465004153e-16,9.036730153165515e-16,7.7136597615258e-16,2.7224681511268e-16,2.571219920508201e-16,1.4648457261384e-15,3.6621143153459994e-16,3.6621143153459994e-16,1.7355128973354e-15,7.8511297736603e-16,7.851129773660001e-16,0.3101136396323102,0.20949931491464155,0.2136470432998324,0.08457401280335478,0.27166156291570664,0.27166156291569826,Gaia DR3 4146600644357559680,0.5233,24.6412,1.623,0.01976928129355806,0.038,0.6931,1.097,13.494164,0.002829,13.9139,0.003691,12.875637,0.004127,,4.05553167554009e-11,1.056711479254649e-13,1.056711479254649e-13,1787.55847,60.33800999999994,81.14539000000013,11.985,0.029,11.632,0.038,11.395,0.039,,,,,,,,,,13.752237850531557,0.4934985908667957,0.6463600895720653,1.518802651693945e+30,3.620787446747016e+29,3.720632907663583e+29,9.793351198761013e-05,2.2392901476949277e-05,2.228394060091526e-05,0,star,,-0.41973600000000033,0.6185270000000003,1.5091643433227535,2.0991635422363277,1.0382630000000006,0.3529997,0.5899992,0.23699951,,,,
BD-13 4928,O9.5Vne,274.6782351044,-13.78083223564,CXO,J181842.7-134650,,,,5.619924974198199e-15,8.479104545441245e-16,8.479104545441568e-16,3.0758687568473e-15,5.533991469266997e-16,5.533991469267001e-16,1.3891043272995e-15,3.3675256419380006e-16,3.3675256419380006e-16,1.1549518900514e-15,5.4708247423485e-16,5.470824742348999e-16,-0.37777706556323376,0.15509412006508044,0.15509412006508036,-0.09203901849775967,0.2535847180839491,0.2535847180839656,Gaia DR3 4146600678717290624,0.591,35.9771,1.644,0.014431061826399898,0.065,4.6,0.903,9.925525,0.002925,10.200845,0.003845,9.458338,0.004948,14297.6,1.0851840397467667e-09,2.923512453898877e-12,2.923512453898877e-12,1614.19531,31.510980000000018,40.216559999999845,8.961,0.027,8.869,0.053,8.755,0.023,8.643,0.024,8.742,0.028,7.584,,2.792,,,12.579184683464637,0.26924441027713153,0.3322849130788991,1.7524449633423364e+30,2.7311054600707014e+29,2.784479329157109e+29,5.17877592035876e-06,7.814763062343604e-07,7.814763062343902e-07,0,star,,-0.2753199999999989,0.4671870000000009,0.9645245574951176,1.1705248855590824,0.7425069999999998,0.09200001,0.20600033,0.11400032,-0.09899998,1.0589995,1.1579995,5.851
Cl* NGC 6611 BKP 29783,Be,274.69220669441,-13.91032611262,CXO,J181846.1-135437,,,,1.25228780700419e-14,2.0251960310804107e-15,1.9406355620134727e-15,5.4453505546586e-15,7.503547949439995e-16,7.503547949440003e-16,2.7933991263158e-15,5.161715776888e-16,5.161715776886998e-16,4.2841283890675e-15,1.8088542087174e-15,1.7136513556269996e-15,-0.321887608075641,0.11613041242338211,0.11613041242337614,0.2106285365209161,0.2710635322699378,0.25899350524121967,Gaia DR3 4146594219088502272,2.4877,4.5749,2.255,0.5116916964428345,3.23,5692.0,27.706,13.540186,0.003103,13.737662,0.005593,12.661281,0.006151,,3.8872189013321796e-11,1.1109549629065584e-13,1.1109549629065584e-13,484.95462,102.55926499999998,173.28659100000004,11.907,0.036,11.569,0.037,11.339,0.027,11.539112,-0.002360906,,,,,,,,5.183728490106463,1.6079154221186645,2.194202603919813,3.5245855928840766e+29,1.596026876172047e+29,2.5773868762074768e+29,0.0003221552062774292,5.210697685451078e-05,4.9931985052609983e-05,1,YSO,SIMBAD,-0.19747599999999998,0.8789049999999996,1.633186411987305,2.20118625177002,1.0763809999999996,0.33799934,0.56799984,0.2300005,,,,
BD-13 4933,B0.5Ve,274.77032870193,-13.80568697777,CXO,J181904.9-134819,,,,1.08369310576731e-15,3.7879867572348677e-16,8.093691617409187e-16,5.4543953759158e-16,2.9483218248192996e-16,2.8009057335784006e-16,5.3824356817573e-16,2.3782855337997e-16,2.378285533799801e-16,1e-20,1e-20,7.2115552406569e-16,-0.006640289377543495,0.3390746379781565,0.3495551649300016,-0.999962842791609,1.478309798332462,1.4783549160333491,Gaia DR3 4146599819725862912,0.5764,21.8329,1.835,0.019687032171172746,0.123,12.95,0.91,10.54175,0.002777,10.798102,0.003024,10.100395,0.003802,13667.1,6.151958509288001e-10,1.5734935157751875e-12,1.5734935157751875e-12,1641.06091,68.18273999999997,69.29847000000018,9.576,0.024,9.449,0.024,9.31,0.019,9.28,0.029,9.032,0.031,4.163,0.048,0.193,0.034,,14.274318021849176,0.612522411085892,0.6219237914437716,3.4926689186639635e+29,1.2548654631153108e+29,2.6251666292551167e+29,1.7615416361004222e-06,6.157532043402854e-07,1.3156361614421846e-06,0,star,,-0.2563519999999997,0.4413549999999997,0.9657497863769535,1.2317495803833012,0.6977069999999994,0.12699986,0.2659998,0.13899994,0.24800014,5.1169996,4.8689995,9.087
EM* AS 315,Be,280.25043643921,-5.46437247156,XMM,J184100.0-052749,,,,1.1123276349551769e-14,5.376634848731849e-15,5.376634848731849e-15,1.7007258245694567e-16,2.1355459095454512e-16,2.1355459095454512e-16,9.849206996478506e-16,3.730078669274964e-16,3.730078669274964e-16,9.968283067446972e-15,5.359427382145427e-15,5.359427382145427e-15,0.7055003088035027,0.455426590002845,0.455426590002845,0.8201584265953838,0.6343520520904753,0.6343520520904753,Gaia DR3 4256506967717461120,0.2322,8.3216,4.084,0.0277226630732627,0.223,49.24,1.391,10.154264,0.002978,11.473716,0.00414,9.026261,0.005298,,8.79038299881464e-10,2.4110608503012615e-12,2.4110608503012615e-12,3601.05444,270.7394999999997,341.4057700000003,7.253,0.027,6.744,0.02,6.334,0.021,5.659,0.087,5.368,0.056,4.844,0.021,3.677,0.033,,69.71239757321976,5.262534113183495,6.626154200176936,1.726210716971619e+31,8.738356039971552e+30,8.962976309853414e+30,1.2653915479054456e-05,6.116595159092979e-06,6.116595159092979e-06,0,star,,-1.319452,1.1280029999999996,2.9012642174377437,3.820263889373779,2.4474549999999997,0.5089998,0.9189997,0.40999985,0.2909999,0.81500006,0.52400017,1.9819999
CX Dra,B2.5Ve,281.67961912148,52.98793776982,XMM,J184643.0+525916,,,,1.2637090974178854e-12,2.228426984204828e-14,2.228426984204828e-14,6.372826185360174e-13,1.2889721771297981e-14,1.2889721771297981e-14,3.230977613833998e-13,7.004903859570653e-15,7.004903859570653e-15,3.033287174984683e-13,1.6774238491505998e-14,1.6774238491505998e-14,-0.3271462680016224,0.016072011490621863,0.016072011490621863,-0.031558442293528194,0.029033194555200766,0.029033194555200766,Gaia DR3 2146355278489784960,2.8262,48.1841,12.018,0.07742699691091035,0.404,172.8,1.078,5.861204,0.005303,5.829665,0.012472,5.842913,0.023346,15898.2,4.583864779427646e-08,2.2388711750401637e-10,2.2388711750401637e-10,352.442017,7.085755000000006,7.022491000000002,5.87,0.021,5.805,0.018,5.786,0.021,5.567,0.143,5.284,0.061,5.119,0.014,4.872,0.027,163.0,20.077723852401064,0.42387659109727377,0.4204459531819382,1.878556127665925e+31,8.248039893446681e+29,8.186322182996888e+29,2.756863821745797e-05,5.044491685528448e-07,5.044491685528448e-07,0,star,,0.03153899999999954,0.018290999999999613,-0.008795885559082173,0.07520422506713853,-0.013247999999999927,0.06500006,0.08400011,0.019000053,0.283,0.44799995,0.16499996,0.6949997
SHELIAK,B7Ve,282.51999065016,33.36265039331,XMM,J185004.7+332145,,,,9.575942482432503e-13,2.1380531975419705e-14,2.1380531975419705e-14,6.384495196068094e-13,1.463109421668523e-14,1.463109421668523e-14,1.8537141882489906e-13,6.076309965515546e-15,6.076309965515546e-15,1.337733098115419e-13,1.435746101430893e-14,1.435746101430893e-14,-0.5499715771298871,0.02194721588860708,0.02194721588860708,-0.16167620638389424,0.049484664252761594,0.049484664252761594,Gaia DR3 2090687795056051328,3.5982,19.5933,4.214,0.19989894794597315,1.629,4405.0,3.241,3.604878,0.015088,3.665926,0.036396,3.455207,0.039083,17700.2,3.662369830743283e-07,5.089434778364465e-09,5.089434778364465e-09,279.845398,13.340302000000008,15.336395000000039,3.367,0.272,3.351,0.262,3.192,0.362,3.0129735,-0.00014144267,2.2339206,-0.00039165615,,,,,120.0,5.589941973160051,0.37592970803970804,0.405169998674893,8.974692456103374e+30,8.788017590357443e+29,1.003883786920785e+30,2.6146847328329627e-06,6.876295328421207e-08,6.876295328421207e-08,0,star,,-0.06104799999999999,0.14967099999999967,0.23787789700317363,0.4128780877380369,0.21071899999999966,0.016000032,0.17500019,0.15900016,0.779053,,,
V558 Lyr,B3Ve,291.9016508953,37.94117557118,XMM,J192736.3+375628,,,,1.6733511334658004e-12,4.462472909531547e-14,4.462472909531547e-14,2.698725112308574e-13,9.698039431577738e-15,9.698039431577738e-15,3.019965881959418e-13,8.277384139886664e-15,8.277384139886664e-15,1.1014820340390012e-12,4.276446410063631e-14,4.276446410063631e-14,0.05617382893617317,0.02233077370679337,0.02233077370679337,0.5696456170952814,0.035718170431740186,0.035718170431740186,Gaia DR3 2051905889641367296,1.7801,51.5426,4.702,0.043754009464586935,0.31,102.9,0.824,6.225149,0.003096,6.182543,0.00444,6.229762,0.007188,28980.4,3.278338528698803e-08,9.348252402721117e-11,9.348252402721117e-11,555.617615,11.239745999999968,9.745483000000036,6.253,0.023,6.183,0.024,6.046,0.02,5.841,0.141,5.423,0.056,4.723,0.015,3.958,0.022,220.0,12.383780045919137,0.2757482806853474,0.24588555469271348,6.182167981897109e+31,2.9956871457376514e+30,2.724204195893164e+30,5.104265831051822e-05,1.3689590120525524e-06,1.3689590120525524e-06,0,Gamma Cas analog,2020MNRAS.498.3171N,0.042606000000000144,-0.004612999999999978,-0.027850782562255816,0.17914899618530278,-0.04721900000000012,0.069999695,0.20699978,0.13700008,0.41800022,1.118,0.6999998,1.8830001
HD 344783,B0IVe,295.77827914309,23.27008314672,CXO,J194306.7+231612,,,,1.59453220432423e-14,7.14436771074548e-15,1.965945695025388e-14,1.000491135013e-14,6.3364438550823004e-15,6.002946810078e-15,5.9404006931123e-15,3.3002226072846e-15,3.1352114769204003e-15,1e-20,1e-20,1.8456146026981e-14,-0.25490317442487803,0.44304460873038726,0.45784297498345217,-0.9999966332294125,3.1952678034630444,3.2046819050508786,Gaia DR3 2020088874998745600,-0.0906,-0.6431,6.102,0.14725851837878365,1.26,2522.0,8.287,9.719704,0.002892,9.905604,0.002869,9.274323,0.003802,28929.2,1.3116917825213784e-09,3.493862154018239e-12,3.493862154018239e-12,6448.9873,1856.13623,3143.5420000000004,8.785,0.019,8.712,0.029,8.652,0.024,8.607,0.033,8.648,0.032,9.119,0.088,8.503,,,186.53413775311026,53.876321997247246,91.03694341987561,7.936299444724294e+31,5.789202148343013e+31,1.247422390299502e+32,1.2156302460469534e-05,5.4467780096933476e-06,1.4987898141217337e-05,0,star,,-0.18590000000000018,0.44538099999999936,0.9347041525878907,1.0677035727539064,0.6312809999999995,0.072999954,0.13299942,0.059999466,-0.040999413,-0.5120001,-0.47100067,0.10400009
HD 190864,O7IIIe,301.41582609726,35.60774586025,XMM,J200539.8+353627,,,,1.003674978596266e-13,3.745223959681229e-15,3.745223959681229e-15,8.191307661416464e-14,2.6496191084497404e-15,2.6496191084497404e-15,1.7300192215133447e-14,1.0705876940465972e-15,1.0705876940465972e-15,1.154229030328507e-15,2.420756715918461e-15,2.420756715918461e-15,-0.6512524500145361,0.034373733998782734,0.034373733998782734,-0.8749102976488803,0.19057740884152347,0.19057740884152347,Gaia DR3 2059070135632404992,0.5264,29.1934,7.31,0.018888010573526542,0.155,18.95,0.874,7.688452,0.002775,7.776162,0.002941,7.470989,0.003837,19715.0,8.517901189127807e-09,2.177064345486696e-11,2.177064345486696e-11,1818.37964,57.69934000000012,58.8445999999999,7.258,0.019,7.28,0.021,7.265,0.021,7.204,0.029,7.271,0.019,7.169,0.02,6.667,0.076,100.0,63.00812209102154,2.005939941332001,2.0454956168114635,3.9715855780389867e+31,2.923877293956812e+30,2.967111186269881e+30,1.17831254003903e-05,4.4071877322574544e-07,4.4071877322574544e-07,0,star,,-0.0877100000000004,0.21746299999999952,0.430452102996826,0.42345213351440414,0.3051729999999999,-0.022000313,-0.0069999695,0.015000343,-0.06699991,0.034999847,0.10199976,0.5370002
HD 228256,Bpe,302.97652323864,40.00820588078,XRT,128863.0,2.315999984741211,0.4396600127220154,0.7707800269126892,1.9719310309908065e-13,4.749204725376055e-13,4.5079149194050535e-13,8.424998245445821e-14,2.9020494261210936e-13,3.1806129891312295e-13,3.940612552368028e-14,1.7477447128106832e-13,1.4326236023463855e-13,7.353699512094215e-14,3.328429520168151e-13,2.8552736380186827e-13,-0.3626497523171763,3.1080889564496883,2.7994882753643493,0.3021952058917804,3.3202900160527773,3.130098429716138,Gaia DR3 2062398391672763392,0.4373,35.679,5.713,0.01352878682071508,0.09,11.15,1.008,9.951344,0.00623,10.317178,0.014869,9.389476,0.019244,37486.8,1.0596825866118227e-09,6.080503243476486e-12,6.080503243476486e-12,2178.59082,63.965580000000045,63.07178000000022,8.404,0.029,8.11,0.018,7.757,0.016,7.327,0.029,7.09,0.02,6.379,0.016,5.611,0.049,,58.99762000814753,1.7378533904490523,1.7137281685596544,1.1200689738209808e+32,2.698379261246473e+32,2.561344628592218e+32,0.00018608695244259533,0.0004481736573226457,0.000425403717762968,0,star,,-0.36583399999999955,0.5618680000000005,1.547343717712403,2.1943440305175788,0.927702,0.29400063,0.6470003,0.3529997,0.23699999,0.94799995,0.71099997,1.7160001
HD 228438,B0.5IIIe,303.45950265894,36.62290261527,XMM,J201350.2+363722,,,,5.2261466643840406e-15,2.0016299235121103e-15,2.0016299235121103e-15,3.346900973245983e-15,6.12782893826982e-16,6.12782893826982e-16,1.0812885005907516e-15,3.169406353548821e-16,3.169406353548821e-16,7.979571905473061e-16,1.8789806037830644e-15,1.8789806037830644e-15,-0.5116340405127758,0.17500336493984858,0.17500336493984858,-0.1507686362563173,1.0254428815509795,1.0254428815509795,Gaia DR3 2060497129916833024,0.4262,16.9754,6.908,0.028997825008912473,0.243,51.03,1.491,8.116377,0.002847,8.364006,0.003465,7.674968,0.004384,35008.2,5.743314489205851e-09,1.5060026808640538e-11,1.5060026808640538e-11,2242.95435,105.45215000000007,154.65941999999995,7.177,0.026,7.05,0.023,6.755,0.017,6.302,0.09,5.914,0.044,5.255,0.015,4.446,0.028,,73.44586711058555,3.4667821901475318,5.073720995256222,3.146474164837894e+30,1.2408957370028518e+30,1.280849274117169e+30,9.09953072255787e-07,3.4852293703113133e-07,3.4852293703113133e-07,0,star,,-0.24762899999999988,0.44140900000000016,0.9393769542236328,1.361376885559082,0.689038,0.12699986,0.42199993,0.29500008,0.388,1.0469999,0.6589999,1.856
HD 228535,B2IVe,303.73052859011,36.8535390968,XMM,J201455.4+365111,,,,8.416965507853622e-15,5.855091469904003e-15,5.855091469904003e-15,8.5853901644667e-16,6.207328946634028e-16,6.207328946634028e-16,2.1201218917665766e-15,6.732305731899517e-16,6.732305731899517e-16,5.438304599640375e-15,5.7830396323860465e-15,5.7830396323860465e-15,0.42354028007728767,0.33386518920908587,0.33386518920908587,0.43900442924809613,0.8412363164451975,0.8412363164451975,Gaia DR3 2060529153194842880,0.4296,30.4343,6.532,0.015100715830270395,0.128,23.8,1.22,10.045268,0.003347,10.420864,0.004739,9.491667,0.009276,31790.6,9.718655722683594e-10,2.9959708961780794e-12,2.9959708961780794e-12,2232.61743,92.54076999999961,73.10669000000007,9.338,0.021,9.245,0.018,9.2,0.015,8.037,0.023,7.863,0.019,7.522,0.023,7.051,0.083,,69.12817411574449,2.8697781602877113,2.2692250380278027,5.020949771881091e+30,3.5174358646509085e+30,3.508166107674033e+30,8.660627300757456e-06,6.024649014291234e-06,6.024649014291234e-06,1,star,,-0.3755959999999998,0.5536010000000005,0.7072677024536134,0.8452681907348634,0.9291970000000003,0.09300041,0.13800049,0.045000076,0.17399979,0.51499987,0.34100008,0.9859996
V2246 Cyg,B0Ve,308.06362685512,37.63743239547,XMM,J203215.2+373815,,,,1.6816886039935113e-10,3.028601951320527e-13,3.028601951320527e-13,2.2514563499849308e-13,5.486241260438107e-15,5.486241260438107e-15,2.9392633352926124e-12,1.3665172125067196e-14,1.3665172125067196e-14,1.6500445142906002e-10,3.0250200333724995e-13,3.0250200333724995e-13,0.8577013040272218,0.006130616165588741,0.006130616165588741,0.9649970427364098,0.002505664793729381,0.002505664793729381,Gaia DR3 2063791369815322752,0.3418,4.0393,6.366,0.08918938972908626,0.637,17.18,0.988,16.89136,0.003425,19.491253,0.037563,15.41941,0.009966,5190.3,1.7748816434795297e-12,5.598937939323491e-15,5.598937939323491e-15,2410.80713,391.22180000000003,497.86889999999994,12.05,0.02,10.835,0.018,10.074,0.016,9.184,0.023,8.815,0.021,7.168,0.034,6.101,0.073,,72.74844262234373,11.849412776755127,15.058209872577489,1.16969389480402e+35,3.79637831800304e+34,4.831242958704835e+34,94.7493378035439,0.3441694306538959,0.3441694306538959,0,HMXB,2006A&A...455.1165L,-2.5998930000000016,1.4719499999999996,4.8413598092651355,6.817359641418456,4.071843000000001,1.2150002,1.9759998,0.7609997,0.36900043,2.0159998,1.6469994,3.0830002
