#,Be star,_RAJ2000,_DEJ2000,V,Type,vsini,conf_flag,_q,Source,_r,RA_ICRS,DE_ICRS,DR3Name,Plx,e_Plx,RPlx,PM,pmRA,e_pmRA,pmDE,e_pmDE,epsi,sepsi,RUWE,Dist,b_Dist,B_Dist,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,Teff,Pstar,SpType-ELS,rgeo,b_rgeo,B_rgeo,rpgeo,b_rpgeo,B_rpgeo,BP-RP,abs_BPmag,gaia_conf,RA,DEC
55,IPHAS J005011.87+633526.1,12.549458333333332,63.590580555555555,,B3V,,0,55.0,523968044277752832,0.321,12.54949826387,63.59049304946,Gaia DR3 523968044277752832,0.1765,0.0273,6.4613,1.935,-1.842,0.024,0.593,0.026357379,0.057,0.6386,1.056,,,,15.42052,0.002794,15.994319,0.003542,14.667682,0.004028,,0.999994,unknown,4784.79834,4324.76807,5425.34229,4312.99756,3929.07471,4694.05273,1.3266370000000016,2.5950008063330383,0.0,12.54949826387,63.59049304946
56,IPHAS J005012.69+645621.6,12.552874999999998,64.93933055555556,,B5V B5,,0,56.0,524443548692482432,0.108,12.55280423724,64.93933207494,Gaia DR3 524443548692482432,0.3752,0.0167,22.5128,2.651,-2.62,0.015,-0.406,0.020187605,0.057,1.722,1.07,2237.5867,2229.3115,2245.2883,14.217955,0.002856,14.717118,0.003281,13.513228,0.005376,6351.7,0.999996,unknown,2460.3064,2370.16577,2549.36938,2478.89624,2385.40234,2568.67871,1.2038899999999995,2.762172018257587,2.0,12.55280423724,64.93933207494
57,BD+60 114,12.563416666666667,60.90255555555555,9.94,B2IIIpe,,0,57.0,427350109251718400,0.015,12.56340855994,60.90255424868,Gaia DR3 427350109251718400,0.3193,0.0132,24.2414,2.332,-2.233,0.011,-0.671,0.013365192,0.076,8.552,0.934,2451.5676,2444.0745,2456.2664,9.501092,0.002855,9.839395,0.00355,8.95979,0.004137,35001.9,0.9999881,B,2944.63354,2835.02637,3053.4668,2931.81616,2821.99731,3020.76733,0.8796049999999997,-2.5057612724260565,0.0,12.56340855994,60.90255424868
58,IPHAS J005029.22+653331.1,12.621749999999999,65.55863888888888,,B7IV,,0,58.0,524559272288846592,0.291,12.62180843099,65.55856178161,Gaia DR3 524559272288846592,0.1678,0.021,7.9832,2.199,-2.198,0.018,-0.063,0.024715835,0.0,4.255e-15,1.0,6249.0884,6150.803,6320.2783,14.710493,0.002773,15.301065,0.003278,13.949892,0.003852,15006.5,0.9999921,K,5098.2417,4608.36035,5590.9458,4870.00195,4444.67041,5563.94092,1.3511729999999993,1.763962895640125,0.0,12.62180843099,65.55856178161
59,IPHAS J005032.31+623155.5,12.634624999999998,62.53208055555555,,,,0,59.0,523631490638626048,0.079,12.63458143375,62.53207199017,Gaia DR3 523631490638626048,0.2089,0.0265,7.8815,1.301,-1.299,0.023,-0.081,0.027731849,0.0,0.0,1.028,,,,15.516201,0.002781,16.019785,0.003445,14.822147,0.004054,,0.99999774,G,4167.36426,3812.97534,4727.50781,3937.38647,3653.13477,4373.64355,1.1976379999999995,2.920477685865764,0.0,12.63458143375,62.53207199017
60,DZ Tuc,12.686208333333331,-73.2681,15.44,Be,,0,60.0,4685928999266932864,0.304,12.68629359142,-73.26818072762,Gaia DR3 4685928999266932864,-0.0248,0.0245,-1.0117,1.448,0.679,0.028,-1.278,0.030714652,0.064,0.7221,0.987,24128.361,12708.437,28037.89,15.345635,0.003619,15.346321,0.0074,15.291616,0.007578,29222.2,4.993e-05,O,23639.7656,15648.8574,39283.1875,10989.6455,9595.06348,14631.5654,0.054705000000000226,-1.5218948299269606,0.0,12.68629359142,-73.26818072762
61,RX J0050.7-7332,12.691291666666665,-73.5431,,Be,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.691291666666665,-73.5431
62,RX J0050.9-7310,12.726291666666667,-73.1686,14.35,Be,,0,62.0,4685933461724973568,0.97,12.72661488237,-73.1688527246,Gaia DR3 4685933461724973568,,,,,,,,,0.0,0.0,,,,,20.628763,0.012397,,,,,,,,,,,,,,,,0.0,12.72661488237,-73.1688527246
63,RX J0051.3-7216,12.732499999999998,-72.23193888888889,15.05,Be,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.732499999999998,-72.23193888888889
64,RX J0051.3-7250,12.827916666666663,-72.8433,,Be,,0,64.0,4688960627670161152,0.506,12.82801188275,-72.84316231968,Gaia DR3 4688960627670161152,-1.0081,0.225,-4.48,2.406,1.217,0.323,-2.076,0.28041443,2.419,113.8,4.423,,,,17.649351,0.004224,17.216797,0.014946,17.09124,0.0123,,0.99995095,O,8081.07812,5751.26074,10202.459,11332.7285,9193.96484,13030.8389,0.12555700000000058,2.679450474386943,1.0,12.82801188275,-72.84316231968
65,BD+69 48,12.84533333333333,70.16085555555556,9.41,B5e,,0,65.0,535977494385042432,0.015,12.84534235276,70.1608585033,Gaia DR3 535977494385042432,1.0117,0.0139,72.7565,1.926,1.881,0.013,0.414,0.016524458,0.099,12.13,0.944,,,,9.33854,0.002766,9.483283,0.00284,9.050633,0.003785,,0.9999142,B,970.356689,959.450623,983.866943,972.969666,960.016968,986.870667,0.43265000000000065,-0.4513740197332403,0.0,12.84534235276,70.1608585033
66,SMC 25,12.966708333333331,-73.1761,14.45,Be,,0,66.0,4685938413838450688,0.213,12.9667809195,-73.17615541879,Gaia DR3 4685938413838450688,-0.0247,0.0178,-1.3862,1.375,0.643,0.022,-1.215,0.020674141,0.11,5.039,1.037,27651.736,27574.152,27751.314,14.335338,0.00285,14.31789,0.003066,14.295343,0.004143,37563.4,4.993e-05,O,27128.6328,20173.7871,34559.5469,18071.3828,13905.2061,22709.0586,0.02254699999999943,-2.849249536007127,0.0,12.9667809195,-73.17615541879
67,2E 0050.1-7247,12.971541666666663,-72.53013888888889,14.87,Be,,0,67.0,4688984061034529408,0.282,12.97140906573,-72.530206451,Gaia DR3 4688984061034529408,0.0078,0.031,0.2529,1.479,0.641,0.038,-1.332,0.03641737,0.282,22.63,1.279,21686.99,21303.51,22038.14,14.86245,0.005819,14.718246,0.014218,14.968932,0.023374,29610.9,0.99999785,B,13345.4316,9958.59473,17536.5703,11738.6992,9178.63086,15605.7158,-0.25068599999999996,-0.908417118593416,1.0,12.97140906573,-72.530206451
68,RX J0051.9-7255,12.975791666666666,-72.92670000000001,,Be,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.975791666666666,-72.92670000000001
69,X SMC X-3,13.02345,-72.434514,14.91,O9IVe,,0,69.0,4688985847741087744,0.002,13.02344958455,-72.43451356928,Gaia DR3 4688985847741087744,-0.0401,0.0207,-1.9391,1.475,0.775,0.024,-1.255,0.026641363,0.105,3.188,1.029,21036.535,20225.982,22164.738,14.810769,0.003035,14.805577,0.005241,14.744729,0.00966,19946.8,4.993e-05,O,25974.2832,18337.9805,34372.375,22625.6289,18232.6758,25884.5879,0.06084800000000001,-2.26714085687658,0.0,13.02344958455,-72.43451356928
70,[HP2004] 22,13.046,-72.338,15.8,B0Vev,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.046,-72.338
71,2E 0050.4-7335,13.058291666666666,-73.3219,14.67,Be,,0,71.0,4685885980866646656,0.036,13.05832548551,-73.32189778066,Gaia DR3 4685885980866646656,-0.0646,0.017,-3.8001,1.358,0.651,0.021,-1.192,0.018676883,0.0,0.0,0.916,25027.693,24654.477,25483.05,14.569972,0.003252,14.611802,0.007837,14.445728,0.005046,37632.0,0.9999099,O,38760.6641,28344.5996,68027.3594,32283.7773,22519.4629,46015.2031,0.16607400000000005,-3.3301540468078095,1.0,13.05832548551,-73.32189778066
72,HD 4931,13.064375,60.08994722222222,8.72,B8Ve,,0,72.0,426872337089185024,0.02,13.06436800105,60.08994285772,Gaia DR3 426872337089185024,0.5206,0.0142,36.5791,2.288,-1.924,0.012,-1.238,0.014011589,0.098,12.01,0.924,,,,8.58344,0.002763,8.795607,0.002817,8.192182,0.003793,,0.9999732,A,1850.43408,1801.58459,1902.17957,1834.65051,1791.82776,1887.96143,0.6034249999999997,-2.5407610918403964,0.0,13.06436800105,60.08994285772
73,2E 0051.1-7214,13.229999999999999,-71.9683,15.53,Be,,0,73.0,4689080337014302336,0.532,13.2302834951,-71.96841874201,Gaia DR3 4689080337014302336,-0.077,0.0261,-2.9469,1.415,0.703,0.033,-1.228,0.03208959,0.0,0.0,0.933,30218.258,29404.664,30444.717,15.465887,0.003031,15.457437,0.005681,15.42253,0.004763,33641.6,0.99999785,O,28407.5859,20071.5488,40049.6484,24142.8984,16437.5957,30848.7246,0.034907000000000465,-1.8097346429448873,0.0,13.2302834951,-71.96841874201
74,2MASS J00530450-7220495,13.268874999999998,-72.34702777777777,15.83,B2IIIe,393,0,74.0,4689056594433435392,0.211,13.26882511255,-72.34708452241,Gaia DR3 4689056594433435392,0.0306,0.0281,1.0895,1.434,0.731,0.033,-1.234,0.036005322,0.0,0.0,0.944,30116.572,28930.262,30460.664,15.739072,0.002865,15.72716,0.003989,15.713389,0.004757,31771.5,0.99999785,O,12133.2783,9425.16699,16790.1074,12375.2344,9727.70605,15631.7178,0.0137710000000002,0.3072692045537959,0.0,13.26882511255,-72.34708452241
75,Cl* NGC 330 ELS 049996,13.293124999999998,-72.34508333333333,15.88,B2IIIe,461,0,75.0,4689056628793170560,0.161,13.2930706853,-72.3451250094,Gaia DR3 4689056628793170560,0.0086,0.0288,0.2964,1.485,0.738,0.032,-1.289,0.037904512,0.0,0.0,0.913,28974.098,23559.297,30348.398,15.775158,0.002959,15.741609,0.004353,15.753437,0.005619,30145.3,0.99999785,O,26083.3066,16321.8711,43531.7891,12721.041,10063.6689,15503.9297,-0.011827999999999506,-1.3402042319071974,1.0,13.2930706853,-72.3451250094
76,Cl* NGC 330 ELS 028368,13.29970833333333,-72.20127777777778,16.61,B2IIIe,499,0,76.0,4689061709698574592,0.067,13.29965188156,-72.20128445777,Gaia DR3 4689061709698574592,-0.026,0.0437,-0.5936,1.477,0.651,0.055,-1.326,0.05756411,0.103,0.6299,0.999,23523.293,23281.607,23981.12,16.479471,0.002943,16.45366,0.005259,16.47166,0.006738,24503.6,4.993e-05,O,11132.7461,8892.60938,14342.7559,12877.1738,9256.70703,15480.3154,-0.018000000000000682,1.2206484779786901,1.0,13.29965188156,-72.20128445777
77,Cl* NGC 330 ELS 021152,13.302749999999998,-72.34152777777777,15.3,B2IIIe,199,0,77.0,4689056628793468928,0.225,13.30266469755,-72.34158470514,Gaia DR3 4689056628793468928,-0.079,0.0273,-2.8962,1.511,0.932,0.029,-1.189,0.03676699,0.167,5.647,1.045,13709.859,13396.983,14142.045,15.223411,0.00432,15.160031,0.00991,15.255157,0.013863,19672.1,0.9999996,B,26867.4355,20703.75,33943.2617,21303.6777,16238.2578,39944.3555,-0.09512600000000049,-1.9861000747503503,0.0,13.30266469755,-72.34158470514
78,Cl* NGC 330 ELS 083491,13.333041666666665,-72.37477777777777,15.95,B3IIIe,433,0,78.0,4689009418472603136,0.218,13.33301379585,-72.37483772421,Gaia DR3 4689009418472603136,-0.0188,0.0613,-0.3064,1.181,0.392,0.064,-1.114,0.069362745,0.518,26.09,1.709,18295.002,18060.71,18512.826,15.99894,0.003354,15.859967,0.009137,15.731932,0.021244,24416.4,0.99999887,O,10514.1562,7190.7373,17791.0977,4845.70117,3994.65771,5632.88672,0.1280349999999988,0.7510948766040517,1.0,13.33301379585,-72.37483772421
79,Cl* NGC 330 ELS 073594,13.339208333333332,-72.43580555555556,16.13,B2.5IIIe,192,0,79.0,4689008250240896896,0.244,13.33913805315,-72.43586987873,Gaia DR3 4689008250240896896,0.0459,0.0359,1.2769,1.376,0.61,0.043,-1.234,0.042427633,0.177,2.984,1.069,17129.666,16882.863,17913.266,16.063185,0.002852,16.04228,0.003761,16.033672,0.006275,19190.4,0.9998395,B,9403.77344,7421.69141,12981.207,11512.543,8482.47363,14159.3789,0.008608000000002392,1.1757692132092714,1.0,13.33913805315,-72.43586987873
80,Cl* NGC 330 ELS 055592,13.34460251277,-72.19883641895,16.68,B3IVe,118,2,80.0,4689061812857160832,0.0,13.34460251277,-72.19883641895,Gaia DR3 4689061812857160832,-0.0182,0.048,-0.3797,1.423,0.685,0.059,-1.247,0.06038667,0.119,0.7609,1.038,23062.1,22955.742,23183.732,16.538229,0.002942,16.383108,0.011819,16.386274,0.008227,24505.6,0.99999946,O,11558.377,8481.42676,17455.4648,2923.40015,1567.60852,3843.07739,-0.003166000000000224,1.0686237211990708,1.0,13.34460251277,-72.19883641895
81,Cl* NGC 330 ELS 000476,13.348749999999999,-72.39550000000001,16.36,B2Ve,309,0,81.0,4689008593897287680,0.255,13.34869685454,-72.39556890367,Gaia DR3 4689008593897287680,0.0088,0.0504,0.1737,1.492,0.733,0.052,-1.3,0.059593417,0.302,6.527,1.113,15526.648,15235.344,15738.257,16.31351,0.002934,16.262327,0.003624,16.361233,0.005821,16214.1,0.9999996,B,9797.49316,7033.78271,16948.6406,7821.58545,6978.646,8747.33887,-0.0989059999999995,1.3067521552356691,0.0,13.34869685454,-72.39556890367
82,CXOU J005323.8-722715,13.349583333333332,-72.4542,16.19,Be,,0,82.0,4689005260999717760,0.389,13.34942184261,-72.45429641583,Gaia DR3 4689005260999717760,0.0096,0.0332,0.2902,1.474,0.65,0.04,-1.323,0.042367812,0.037,0.1174,0.888,23364.09,23254.12,23547.299,16.185415,0.003143,16.124111,0.004636,16.27051,0.014973,24522.9,0.9999996,B,15631.5186,11142.4043,22607.2988,11711.7617,9516.61621,15392.2881,-0.1463990000000024,0.15410514139380815,0.0,13.34942184261,-72.45429641583
83,2MASS J00532660-7220187,13.360874999999998,-72.3385,14.97,B2IIIe,185,0,83.0,4689010067007622656,0.257,13.36082196279,-72.33856954669,Gaia DR3 4689010067007622656,0.0026,0.0255,0.103,1.477,0.695,0.029,-1.304,0.030600015,0.165,7.157,1.003,16753.97,14728.016,17723.11,14.926823,0.003206,14.85523,0.004918,15.03159,0.009572,19627.8,0.9999997,B,15037.7773,10930.3525,19228.0254,15587.4131,12357.1572,18714.7383,-0.17635999999999896,-1.0306882445489638,0.0,13.36082196279,-72.33856954669
84,Cl* NGC 330 ELS 003789,13.361208333333332,-72.36872222222222,17.62,B1Ve,492,0,84.0,4689009796484686464,0.181,13.36116950934,-72.36877116469,Gaia DR3 4689009796484686464,0.0489,0.0714,0.6845,1.357,0.469,0.08,-1.273,0.08702797,0.104,0.2446,1.039,22450.861,22103.52,22719.965,17.450136,0.00297,17.45351,0.006537,17.415771,0.011821,19637.5,4.993e-05,B,8248.46973,5630.44629,13295.9746,9674.25098,7532.91943,11419.9121,0.037739000000001965,2.871643075105366,0.0,13.36116950934,-72.36877116469
85,Cl* NGC 330 ELS 046388,13.362416666666665,-72.42816666666667,16.47,B2IVe,330,0,85.0,4689008250240847872,0.186,13.36239573227,-72.42821788009,Gaia DR3 4689008250240847872,0.0466,0.0416,1.1201,1.344,0.775,0.049,-1.098,0.050390147,0.236,3.998,1.112,29796.414,29303.303,30243.418,16.366692,0.00297,16.334827,0.005085,16.32872,0.00651,28314.2,4.993e-05,B,8696.59375,6793.61279,10949.0234,8198.83203,6359.17383,9674.62207,0.006107000000000085,1.6380810847503682,1.0,13.36239573227,-72.42821788009
86,[HP2004] 25,13.374999999999998,-72.4578,,Be,,0,86.0,4689005226586081536,1.875,13.37428017093,-72.45732661375,Gaia DR3 4689005226586081536,,,,,,,,,3.918,0.6847,,,,,21.00553,0.025882,,,,,,,,,,,,,,,,0.0,13.37428017093,-72.45732661375
87,[MA93] 693,13.404499999999997,-72.31405555555556,15.86,B1IIIe,457,0,87.0,4689057041109985792,0.24,13.40443420384,-72.31411922797,Gaia DR3 4689057041109985792,-0.0176,0.0332,-0.5318,1.456,0.713,0.038,-1.27,0.04368289,0.135,2.183,1.03,30473.576,30320.22,30546.47,15.772542,0.002891,15.736627,0.004443,15.76232,0.004878,31556.4,4.993e-05,O,13830.7412,10588.8115,18393.1719,10756.0869,8348.5332,12029.9082,-0.02569300000000041,0.03239972546775505,0.0,13.40443420384,-72.31411922797
88,2dFS 952,13.433374999999998,-72.41563888888889,15.06,B2IVe,188,0,88.0,4689008628253216640,0.158,13.43331669272,-72.41567911253,Gaia DR3 4689008628253216640,0.0495,0.0258,1.915,1.433,0.74,0.029,-1.228,0.03124141,0.182,8.117,1.089,16707.02,16098.015,17285.479,15.039387,0.002817,14.976165,0.003038,15.097383,0.004336,17257.5,0.99999976,B,10583.7354,8586.23145,13122.3877,9627.19336,8329.37988,11554.8291,-0.12121800000000071,-0.14702986840839039,0.0,13.43331669272,-72.41567911253
89,Cl* NGC 330 ELS 048289,13.461041666666665,-72.3858888888889,15.87,B2IVe,253,0,89.0,4689008933244342656,0.193,13.46099506178,-72.38594050361,Gaia DR3 4689008933244342656,0.0175,0.0318,0.5491,1.536,0.534,0.034,-1.441,0.04291994,0.098,1.26,0.985,21780.557,21579.18,22024.666,15.670094,0.002923,15.631886,0.00377,15.662833,0.005516,22352.1,0.99999374,B,12437.5664,9833.67285,16513.2266,12325.5,9226.65137,17342.5469,-0.03094699999999939,0.15820893843646644,0.0,13.46099506178,-72.38594050361
90,[MA93] 720,13.47358333333333,-72.36705555555555,15.75,B3IIIe,323,0,90.0,4689009109289381632,0.191,13.47351455004,-72.36710447647,Gaia DR3 4689009109289381632,-0.0947,0.0443,-2.1348,1.129,0.576,0.049,-0.971,0.05251771,0.352,16.24,1.558,20992.19,20706.004,21363.309,15.679572,0.003322,15.549255,0.007731,15.496272,0.006899,19981.9,0.9999993,B,16794.9961,11258.5371,27715.0508,14758.4307,12343.4629,19570.168,0.05298300000000111,-0.5766445366464747,1.0,13.47351455004,-72.36710447647
91,Cl* NGC 330 ELS 038007,13.475708333333332,-72.3320611111111,17.27,B3Ve,262,0,91.0,4689010140081411072,0.241,13.47561074206,-72.33212122748,Gaia DR3 4689010140081411072,-0.0543,0.0613,-0.8857,1.435,0.677,0.069,-1.265,0.07518376,0.0,0.0,0.972,19647.047,19004.68,20002.973,17.230806,0.00296,17.092789,0.010927,17.075888,0.01643,18255.2,0.99999785,B,10330.2949,7995.54541,12955.5215,10182.3691,6876.37744,12650.5977,0.01690100000000072,2.022225402268967,1.0,13.47561074206,-72.33212122748
92,Cl* NGC 330 ELS 065055,13.480583333333332,-72.44591666666668,14.72,B1IIIe,420,0,92.0,4689005432797634944,0.171,13.48049321901,-72.44595564949,Gaia DR3 4689005432797634944,-0.0412,0.0191,-2.1602,1.408,0.678,0.024,-1.234,0.02296556,0.104,3.471,0.987,25101.557,18578.047,28127.77,14.664824,0.003054,14.632143,0.004874,14.606682,0.008292,34001.2,0.99999785,O,25483.3027,19350.9297,32414.7129,22598.0684,18398.2695,29353.8965,0.025460999999999956,-2.39913556483031,1.0,13.48049321901,-72.44595564949
93,Cl* NGC 330 ELS 003315,13.492708333333331,-72.4173888888889,16.06,B2IIIe,302,0,93.0,4689005707675450240,0.144,13.49261983568,-72.41741867406,Gaia DR3 4689005707675450240,-0.0074,0.0358,-0.2071,1.428,0.695,0.042,-1.247,0.04472203,0.126,1.488,1.0,19254.768,19064.201,19514.807,16.031837,0.002936,15.969664,0.00477,16.116245,0.005882,19989.3,0.99999964,B,13313.126,10246.0869,17470.8027,9379.95215,6960.62988,10987.7832,-0.1465809999999994,0.34826378830987004,0.0,13.49261983568,-72.41741867406
94,Cl* NGC 330 ELS 065746,13.507874999999999,-72.41265833333334,17.42,B1Ve,362,0,94.0,4689005810699274624,0.182,13.50775268557,-72.41269282233,Gaia DR3 4689005810699274624,1.1645,0.1355,8.5949,2.718,0.813,0.158,-2.594,0.15142725,1.341,46.77,2.056,,,,17.398272,0.003933,17.248276,0.006965,17.09241,0.010908,,0.99997985,B,863.853333,779.175781,980.479858,849.026489,767.339233,951.836609,0.15586599999999962,7.566075933877261,1.0,13.50775268557,-72.41269282233
95,Cl* NGC 330 ELS 049746,13.519541666666665,-72.35175,16.49,B2IIIe,438,0,95.0,4689009143649055360,0.253,13.51944800478,-72.35181415264,Gaia DR3 4689009143649055360,-0.0281,0.039,-0.7202,1.493,0.809,0.043,-1.255,0.046014346,0.0,0.0,0.983,20895.516,20750.088,21125.625,16.38701,0.0029,16.344559,0.004427,16.406513,0.006086,19636.7,0.9999989,B,15156.8877,10786.5469,23424.4922,14615.4941,11849.4717,17730.7148,-0.061954000000000065,0.4415088356966841,0.0,13.51944800478,-72.35181415264
96,Cl* NGC 330 ELS 051315,13.520083333333332,-72.31408333333333,17.96,B5Ve,139,0,96.0,4689010174385379584,0.36,13.51992950618,-72.31417165887,Gaia DR3 4689010174385379584,-0.0334,0.0993,-0.3365,1.51,0.933,0.108,-1.187,0.15055846,0.0,0.0,0.965,,,,17.909605,0.003334,,,,,,,,7469.76025,5593.5166,11161.665,,,,,,4.0,13.51992950618,-72.31417165887
97,[MA93] 733,13.524958333333332,-72.23100000000001,15.78,B2IVe,234,0,97.0,4689059755529214336,0.257,13.5248007707,-72.23105288605,Gaia DR3 4689059755529214336,0.0157,0.0313,0.5015,1.432,0.662,0.04,-1.27,0.04067864,0.107,1.332,0.958,18304.344,18151.662,18442.732,15.77573,0.004725,15.753672,0.017263,15.87536,0.010719,19137.1,0.99999785,B,13381.3936,10222.7305,18480.6602,14615.2129,11407.7949,16912.4453,-0.12168800000000068,0.1211652739198179,0.0,13.5248007707,-72.23105288605
98,Cl* NGC 330 ELS 026689,13.53320833333333,-72.23441666666666,17.52,B2Ve,397,0,98.0,4689059755528974208,0.314,13.53303607382,-72.23448613122,Gaia DR3 4689059755528974208,-0.0676,0.0718,-0.9421,1.386,0.713,0.094,-1.188,0.08620327,0.0,0.0,0.911,21206.916,21048.988,21320.498,17.444403,0.002946,17.422325,0.007455,17.456026,0.007512,16192.9,0.9999905,B,13757.6621,7394.71436,24839.5254,8834.19629,6982.53027,10423.5156,-0.03370100000000065,1.7296018070049755,0.0,13.53303607382,-72.23448613122
99,Cl* NGC 330 ELS 026182,13.537249999999998,-72.24513888888889,17.98,B3IVe,360,0,99.0,4689058999614757376,0.253,13.53709986126,-72.2451921468,Gaia DR3 4689058999614757376,-0.0894,0.1043,-0.8578,1.277,0.579,0.137,-1.138,0.13048287,0.562,4.056,1.093,18755.535,18518.438,19054.219,17.87672,0.003187,17.71583,0.023689,17.565128,0.034893,15239.9,0.99999964,,8191.70508,5608.09814,13675.4795,10114.1172,6818.22168,14913.0859,0.150701999999999,3.1489584583757697,4.0,13.53709986126,-72.2451921468
100,2MASS J00541254-7214478,13.551541666666665,-72.24666666666667,16.53,B2IVe,146,0,100.0,4689059033974496000,0.267,13.55136648277,-72.24671824527,Gaia DR3 4689059033974496000,-0.0429,0.0438,-0.9803,1.392,0.616,0.056,-1.249,0.054032024,0.142,1.2,1.035,,,,16.489359,0.00324,16.394787,0.021741,16.272688,0.021914,,3.77e-06,,13559.4111,10736.2666,19115.7461,12354.9492,9946.6582,16254.9502,0.12209900000000218,0.7335828597098928,2.0,13.55136648277,-72.24671824527
101,Cl* NGC 330 ELS 081260,13.554666666666666,-72.24322222222223,17.77,B3Ve,227,0,101.0,4689059033993841920,0.357,13.55454479129,-72.24331415705,Gaia DR3 4689059033993841920,0.2787,0.6063,0.4596,15.481,15.236,0.719,-2.744,0.8694025,4.714,89.21,3.945,,,,18.40158,0.021041,17.242922,0.0136,17.338175,0.025273,,0.99999934,,1749.01147,1134.38391,2366.24829,1106.52429,789.065796,1553.99902,-0.09525299999999959,6.028958712065242,2.0,13.55454479129,-72.24331415705
102,Cl* NGC 330 ELS 005045,13.562541666666666,-72.25244444444445,15.8,B2IVe,226,0,102.0,4689058965255025280,0.289,13.56238474145,-72.25250884591,Gaia DR3 4689058965255025280,0.0103,0.0288,0.3565,1.52,0.72,0.038,-1.339,0.034322727,0.0,0.0,0.873,13254.273,13225.52,13277.695,15.777757,0.002822,15.71034,0.003176,15.902756,0.004662,18274.9,0.99999964,B,17950.5957,13502.2441,24540.0566,10429.0693,8835.23438,13204.6572,-0.1924159999999997,-0.5600543272263199,0.0,13.56238474145,-72.25250884591
103,Cl* NGC 330 ELS 014271,13.575541666666666,-72.46031944444445,15.56,B0IIIe,499,0,103.0,4689004642523682176,0.182,13.57539709432,-72.46034529679,Gaia DR3 4689004642523682176,-0.0392,0.0251,-1.5583,1.561,0.769,0.03,-1.359,0.029294727,0.086,1.25,1.008,30376.102,29903.62,30533.158,15.423131,0.002881,15.426684,0.003546,15.341763,0.004614,34401.6,0.99999464,O,19378.2168,14371.4473,28298.3457,23885.3691,19518.8906,30026.832,0.08492099999999958,-1.0098850520280482,0.0,13.57539709432,-72.46034529679
